Title;Price;Stock;Category;Cover;UPC;Product Type;Price (excl. tax);Price (incl. tax);Tax;Availability;Number of reviews
Psycho: Sanitarium (Psycho #1.5);36.97;12;Horror;http://books.toscrape.com/media/cache/91/98/9198cedbd37561f2aa343d3eb04ee703.jpg;b8d7b3f5c7a95d65;Books;36.97;36.97;0.00;In stock (12 available);0
Poisonous (Max Revere Novels #3);26.80;12;Mystery;http://books.toscrape.com/media/cache/8d/52/8d52227d29e03695ef755620078b7815.jpg;abdd91e96515a617;Books;26.80;26.80;0.00;In stock (12 available);0
One with You (Crossfire #5);15.71;12;Add a comment;http://books.toscrape.com/media/cache/98/f8/98f8b3354fc18ed6f42ff5c3f9b39056.jpg;81ef44fcc5f454df;Books;15.71;15.71;0.00;In stock (12 available);0
No Love Allowed (Dodge Cove #1);54.65;12;Young Adult;http://books.toscrape.com/media/cache/41/e1/41e1fc6ac1122d77a6308544dba8c21e.jpg;db84624b151cbe06;Books;54.65;54.65;0.00;In stock (12 available);0
Murder at the 42nd Street Library (Raymond Ambler #1);54.36;12;Mystery;http://books.toscrape.com/media/cache/19/74/19748437aac103dbdeb1918062728726.jpg;e7fe3bf2768602cf;Books;54.36;54.36;0.00;In stock (12 available);0
Most Wanted;35.28;12;Mystery;http://books.toscrape.com/media/cache/fa/b5/fab5e650b19b76c5f5d1ce3a626376b1.jpg;c039f5aceb093537;Books;35.28;35.28;0.00;In stock (12 available);0
Love, Lies and Spies;20.55;12;Historical Fiction;http://books.toscrape.com/media/cache/5c/19/5c19785278eaa6bf984ce6659847abc3.jpg;9546d537fbf99eb6;Books;20.55;20.55;0.00;In stock (12 available);0
How to Speak Golf: An Illustrated Guide to Links Lingo;58.32;12;Default;http://books.toscrape.com/media/cache/43/19/4319716fa8ee2c315d07dc3c9c6762d2.jpg;b978c9852cde91bd;Books;58.32;58.32;0.00;In stock (12 available);0
Hide Away (Eve Duncan #20);11.84;12;Mystery;http://books.toscrape.com/media/cache/b2/c5/b2c501b848bccd9cc375771f53c0fb6e.jpg;bddc6fd036eb6279;Books;11.84;11.84;0.00;In stock (12 available);0
Furiously Happy: A Funny Book About Horrible Things;41.46;12;Nonfiction;http://books.toscrape.com/media/cache/28/4c/284c3b0cbb254825f5bfd60e89d936af.jpg;c6a29d6df8de968c;Books;41.46;41.46;0.00;In stock (12 available);0
Everyday Italian: 125 Simple and Delicious Recipes;20.10;12;Food and Drink;http://books.toscrape.com/media/cache/4e/eb/4eebc29c9f3885800e6ae2c62c836145.jpg;76319fe9d8b465a3;Books;20.10;20.10;0.00;In stock (12 available);0
Equal Is Unfair: America's Misguided Fight Against Income Inequality;56.86;12;Politics;http://books.toscrape.com/media/cache/a6/3b/a63b2576d798c2041c602561499a26aa.jpg;3968e3fbf4695d7c;Books;56.86;56.86;0.00;In stock (12 available);0
Eleanor & Park;56.51;12;Default;http://books.toscrape.com/media/cache/15/58/1558d3175d91e870644b8029bac93e13.jpg;6983328f15506cb9;Books;56.51;56.51;0.00;In stock (12 available);0
Dirty (Dive Bar #1);40.83;12;Romance;http://books.toscrape.com/media/cache/77/54/77540d564fb77611a18b57f12a910b73.jpg;df7e628bad5782b4;Books;40.83;40.83;0.00;In stock (12 available);0
Can You Keep a Secret? (Fear Street Relaunch #4);48.64;12;Horror;http://books.toscrape.com/media/cache/03/83/0383a7f9cce4ab8fa1c5db6e69b169c6.jpg;d069086944f2e330;Books;48.64;48.64;0.00;In stock (12 available);0
Boar Island (Anna Pigeon #19);59.48;12;Mystery;http://books.toscrape.com/media/cache/91/8c/918c2c95ae90495cdb0371a22b726d82.jpg;49b24c6a41b82bd2;Books;59.48;59.48;0.00;In stock (12 available);0
A Paris Apartment;39.01;12;Historical Fiction;http://books.toscrape.com/media/cache/b3/d9/b3d90aca157d5a250becc8b255a37251.jpg;63343e287971bb0c;Books;39.01;39.01;0.00;In stock (12 available);0
A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More;38.77;12;Food and Drink;http://books.toscrape.com/media/cache/f4/9c/f49c0d70aedc01b5eb0988d35c77550c.jpg;a4eef523118805ef;Books;38.77;38.77;0.00;In stock (12 available);0
Troublemaker: Surviving Hollywood and Scientology;48.39;11;Default;http://books.toscrape.com/media/cache/b3/f9/b3f9298d93e133db3e178d7c2d4130af.jpg;515cb8fcafb1ad98;Books;48.39;48.39;0.00;In stock (11 available);0
The Widow;27.26;11;Mystery;http://books.toscrape.com/media/cache/e4/37/e43737572b04c7ad28b35f3da29eb8dd.jpg;6159d8b187831770;Books;27.26;27.26;0.00;In stock (11 available);0
The Sleep Revolution: Transforming Your Life, One Night at a Time;11.68;11;Nonfiction;http://books.toscrape.com/media/cache/b7/6a/b76a8c5c12390d9259b6235115ebf024.jpg;985991708c47003e;Books;11.68;11.68;0.00;In stock (11 available);0
The Improbability of Love;59.45;11;Fiction;http://books.toscrape.com/media/cache/7c/c3/7cc38fa8812d931bf38b10b7d91b4266.jpg;437d8dea9272d0a9;Books;59.45;59.45;0.00;In stock (11 available);0
The Art of Startup Fundraising;21.00;11;Business;http://books.toscrape.com/media/cache/67/e8/67e81a7a82578a919a48816330836090.jpg;1c584f82a7a1c4f0;Books;21.00;21.00;0.00;In stock (11 available);0
Take Me Home Tonight (Rock Star Romance #3);53.98;11;Romance;http://books.toscrape.com/media/cache/33/72/337240d247fdf020755566e4477e17ca.jpg;cf62fa272b5f0fa3;Books;53.98;53.98;0.00;In stock (11 available);0
Sleeping Giants (Themis Files #1);48.74;11;Science Fiction;http://books.toscrape.com/media/cache/ac/a5/aca5de2e61ca2754de496a75dea25f91.jpg;f435aa99d864077d;Books;48.74;48.74;0.00;In stock (11 available);0
Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena;21.15;11;Biography;http://books.toscrape.com/media/cache/86/54/86546f67cb4a3112b15b03a4ec2e7255.jpg;b06599b108e83f98;Books;21.15;21.15;0.00;In stock (11 available);0
Playing with Fire;13.71;11;Mystery;http://books.toscrape.com/media/cache/09/02/0902666ade8ab8183363e53c108e5069.jpg;05a61a3bd8ca4149;Books;13.71;13.71;0.00;In stock (11 available);0
Off the Hook (Fishing for Trouble #1);47.67;11;Romance;http://books.toscrape.com/media/cache/bc/21/bc214639946c501cd70ff6b752439c76.jpg;b783ce08802cd1d1;Books;47.67;47.67;0.00;In stock (11 available);0
Mothering Sunday;13.34;11;Fiction;http://books.toscrape.com/media/cache/9b/1a/9b1a03d05c16c71050daefad8840ec91.jpg;47e1b2d43f709995;Books;13.34;13.34;0.00;In stock (11 available);0
Mother, Can You Not?;16.89;11;Nonfiction;http://books.toscrape.com/media/cache/88/b4/88b464746c5882cc605827a0521ddcea.jpg;28b2df9fadc9f07e;Books;16.89;16.89;0.00;In stock (11 available);0
M Train;27.18;11;Autobiography;http://books.toscrape.com/media/cache/f0/9f/f09fd4a3200b94db86364f308ac02530.jpg;5569c3fea112718e;Books;27.18;27.18;0.00;In stock (11 available);0
Lilac Girls;17.28;11;Historical Fiction;http://books.toscrape.com/media/cache/c0/80/c080a1626edf581b780420db13e7b074.jpg;bade9943ee01b63f;Books;17.28;17.28;0.00;In stock (11 available);0
Lies and Other Acts of Love;45.14;11;Fiction;http://books.toscrape.com/media/cache/8f/26/8f269de5ec7cef02e538eb0466c68f0c.jpg;469508882dfc1991;Books;45.14;45.14;0.00;In stock (11 available);0
Lab Girl;40.85;11;Autobiography;http://books.toscrape.com/media/cache/26/ff/26ffcda626a5561e483afa19b58db8ac.jpg;825d6c44da3ca5a6;Books;40.85;40.85;0.00;In stock (11 available);0
Keep Me Posted;20.46;11;Womens Fiction;http://books.toscrape.com/media/cache/9c/84/9c845ad6a9d4ecf44d53ac0e3b8f54ae.jpg;20dc4f1ac5d4fd9c;Books;20.46;20.46;0.00;In stock (11 available);0
It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle;56.27;11;Psychology;http://books.toscrape.com/media/cache/d3/26/d326484793116ccc786957d31e4fe912.jpg;ce8666d9b42fc9a0;Books;56.27;56.27;0.00;In stock (11 available);0
Grey (Fifty Shades #4);48.49;11;Womens Fiction;http://books.toscrape.com/media/cache/c8/06/c806501c08d2b2cd72f2362a3da6ab80.jpg;b5953ca1f8a0b8d7;Books;48.49;48.49;0.00;In stock (11 available);0
Exit, Pursued by a Bear;51.34;11;Young Adult;http://books.toscrape.com/media/cache/fc/8c/fc8c996d0976a29c5c37bc11923a02f1.jpg;c65c25d990fc7025;Books;51.34;51.34;0.00;In stock (11 available);0
Daredevils;16.34;11;Fiction;http://books.toscrape.com/media/cache/79/47/79478ba5ab673fbdfe79a745a14fb9de.jpg;f608c903c451f387;Books;16.34;16.34;0.00;In stock (11 available);0
Cravings: Recipes for What You Want to Eat;20.50;11;Food and Drink;http://books.toscrape.com/media/cache/7d/b4/7db4a7faaa0ea5134cabbb517bdd6cc7.jpg;2587c54f5530dafc;Books;20.50;20.50;0.00;In stock (11 available);0
Born for This: How to Find the Work You Were Meant to Do;21.59;11;Business;http://books.toscrape.com/media/cache/9f/e7/9fe7f6432f216b166cb36f16130f20f6.jpg;816180220e8cb419;Books;21.59;21.59;0.00;In stock (11 available);0
Arena;21.36;11;Science Fiction;http://books.toscrape.com/media/cache/01/c5/01c50c5f341b8f1d030e9dffba5e5498.jpg;2c34f9432069b52b;Books;21.36;21.36;0.00;In stock (11 available);0
Adultery;20.88;11;Default;http://books.toscrape.com/media/cache/f1/3b/f13bef3f1e05d0837bb46956a7a928f1.jpg;bb967277222e689c;Books;20.88;20.88;0.00;In stock (11 available);0
A Mother's Reckoning: Living in the Aftermath of Tragedy;19.53;11;Nonfiction;http://books.toscrape.com/media/cache/32/86/32861b2d37c7b8da7bbce3a86a27123b.jpg;2b69dec0193511d9;Books;19.53;19.53;0.00;In stock (11 available);0
A Gentleman's Position (Society of Gentlemen #3);14.75;11;Romance;http://books.toscrape.com/media/cache/82/aa/82aa7770711dfc5edc1f5f69a731d08b.jpg;40c4bf520c17de54;Books;14.75;14.75;0.00;In stock (11 available);0
11/22/63;48.48;11;Fiction;http://books.toscrape.com/media/cache/4c/4c/4c4ce2398c6ad6c074e8061f739964cc.jpg;a9d7b75461084a26;Books;48.48;48.48;0.00;In stock (11 available);0
10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works;24.57;10;Nonfiction;http://books.toscrape.com/media/cache/dd/89/dd8974991a279418738f38d5561979c4.jpg;34669b2e9d407d3a;Books;24.57;24.57;0.00;In stock (10 available);0
10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!;49.71;10;Health;http://books.toscrape.com/media/cache/79/84/7984ef7c568a60372f430c1ddae64034.jpg;96aa539bfd4c07e2;Books;49.71;49.71;0.00;In stock (10 available);0
Without Shame;48.27;9;Add a comment;http://books.toscrape.com/media/cache/6c/21/6c21a47589ec756b9ed27e2f331c08de.jpg;ab60e6f5a63e1cfb;Books;48.27;48.27;0.00;In stock (9 available);0
Watchmen;58.05;9;Add a comment;http://books.toscrape.com/media/cache/a0/76/a07621adcf3e13b4d3bcdc0474ab2098.jpg;d1848064c54e01c7;Books;58.05;58.05;0.00;In stock (9 available);0
Unlimited Intuition Now;58.87;9;Default;http://books.toscrape.com/media/cache/0a/82/0a82c1dfd5b32349b8ce23bf6186553b.jpg;4fd0a2a350f016e6;Books;58.87;58.87;0.00;In stock (9 available);0
Underlying Notes;11.82;9;Default;http://books.toscrape.com/media/cache/c1/76/c176e12e5d560240086270fa6b762d5d.jpg;0967effecd292a86;Books;11.82;11.82;0.00;In stock (9 available);0
The Shack;28.03;9;Fiction;http://books.toscrape.com/media/cache/4c/ae/4cae2beda2d1c5f851f8971f94fdbc91.jpg;903a9f8090104c2c;Books;28.03;28.03;0.00;In stock (9 available);0
The New Brand You: Your New Image Makes the Sale for You;44.05;9;Default;http://books.toscrape.com/media/cache/74/34/74346ce51ac25a32c95ae9dc0d7ca515.jpg;4b50fb1359ebf35d;Books;44.05;44.05;0.00;In stock (9 available);0
The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York;12.34;9;Food and Drink;http://books.toscrape.com/media/cache/c1/87/c187a9eb27d932f862ac06beec15c24c.jpg;65cfc9f242c2984a;Books;12.34;12.34;0.00;In stock (9 available);0
The Flowers Lied;16.68;9;Default;http://books.toscrape.com/media/cache/55/c8/55c84e8714aa026c409ac63dc2a01434.jpg;33396269bcce166f;Books;16.68;16.68;0.00;In stock (9 available);0
The Fabric of the Cosmos: Space, Time, and the Texture of Reality;55.91;9;Science;http://books.toscrape.com/media/cache/b2/5a/b25a722c3bab8b311454bc251a75334a.jpg;ca74f2e3c35a3e77;Books;55.91;55.91;0.00;In stock (9 available);0
The Book of Mormon;24.57;9;Religion;http://books.toscrape.com/media/cache/d7/c8/d7c885771d5e843cc2db6b0e5183c0c5.jpg;3f25a2fedae191cc;Books;24.57;24.57;0.00;In stock (9 available);0
The Art and Science of Low Carbohydrate Living;52.98;9;Health;http://books.toscrape.com/media/cache/82/f3/82f3b865f19faad855ec359f86415f79.jpg;f9c87ccb2bc4853b;Books;52.98;52.98;0.00;In stock (9 available);0
The Alien Club;54.40;9;Young Adult;http://books.toscrape.com/media/cache/15/7c/157c526f6978d80e039e1362ae898fc8.jpg;e77594ece9b9d1fe;Books;54.40;54.40;0.00;In stock (9 available);0
Suzie Snowflake: One beautiful flake (a self-esteem story);54.81;9;Novels;http://books.toscrape.com/media/cache/59/13/5913f74507084d0cd47e2b73fd806f9e.jpg;0e095ed785af7e43;Books;54.81;54.81;0.00;In stock (9 available);0
Nap-a-Roo;25.08;9;Childrens;http://books.toscrape.com/media/cache/b9/43/b9437eda691f483d2174a1b94c8c9d06.jpg;913e7109cec0cb4c;Books;25.08;25.08;0.00;In stock (9 available);0
NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond;10.41;9;Default;http://books.toscrape.com/media/cache/61/7b/617bd5deaa5ea47ae717cb81c9a81ce8.jpg;ee6c67859d70186b;Books;10.41;10.41;0.00;In stock (9 available);0
Modern Day Fables;47.44;9;Default;http://books.toscrape.com/media/cache/53/da/53da160806b4854283b4477e5bf79522.jpg;6baac632f7711e26;Books;47.44;47.44;0.00;In stock (9 available);0
If I Gave You God's Phone Number....: Searching for Spirituality in America;20.91;9;Spirituality;http://books.toscrape.com/media/cache/91/1a/911a12f954fc65fc4cc0e8a8f8b30750.jpg;8fab4c4f6f82a4ce;Books;20.91;20.91;0.00;In stock (9 available);0
Fruits Basket, Vol. 9 (Fruits Basket #9);33.95;9;Sequential Art;http://books.toscrape.com/media/cache/3f/97/3f97ab9d27352e8dd24671c945b1c5ac.jpg;97187f5cf0385da3;Books;33.95;33.95;0.00;In stock (9 available);0
Dress Your Family in Corduroy and Denim;43.68;9;Humor;http://books.toscrape.com/media/cache/9c/2b/9c2bdd3040938c144345a115fb906562.jpg;7e9068872228c474;Books;43.68;43.68;0.00;In stock (9 available);0
Don't Forget Steven;33.23;9;Young Adult;http://books.toscrape.com/media/cache/0e/ea/0eea83f8c3d5d3bf8538f046e2a4c67d.jpg;e845d305f64154f1;Books;33.23;33.23;0.00;In stock (9 available);0
Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster;35.92;9;Nonfiction;http://books.toscrape.com/media/cache/58/4a/584ac01e05ae76b1672f25a53384c617.jpg;7186241e043de5dc;Books;35.92;35.92;0.00;In stock (9 available);0
Art and Fear: Observations on the Perils (and Rewards) of Artmaking;48.63;9;Art;http://books.toscrape.com/media/cache/87/82/87822798b42545d589822bc712dc38a6.jpg;d6d9ffea95f2f8bf;Books;48.63;48.63;0.00;In stock (9 available);0
A Shard of Ice (The Black Symphony Saga #1);56.63;9;Fantasy;http://books.toscrape.com/media/cache/9d/9b/9d9bf1a3155fb3736d2fe12799dcca95.jpg;63d5f1651880dcea;Books;56.63;56.63;0.00;In stock (9 available);0
A Hero's Curse (The Unseen Chronicles #1);50.49;9;Add a comment;http://books.toscrape.com/media/cache/f5/02/f502c42183ea69987a796d2e396b2bab.jpg;c181ca8eabe7d18c;Books;50.49;50.49;0.00;In stock (9 available);0
23 Degrees South: A Tropical Tale of Changing Whether...;35.79;9;Add a comment;http://books.toscrape.com/media/cache/41/d7/41d75d4206b13bf107e86fa41f21afff.jpg;61cf7eb9d2cd8bb0;Books;35.79;35.79;0.00;In stock (9 available);0
Zero to One: Notes on Startups, or How to Build the Future;34.06;8;Nonfiction;http://books.toscrape.com/media/cache/f3/00/f30001f2851f82c266e2faa77bcdd924.jpg;e77033ce559947f7;Books;34.06;34.06;0.00;In stock (8 available);0
Why Not Me?;17.76;8;Nonfiction;http://books.toscrape.com/media/cache/66/95/6695cfb7ba5e0a6ef995300db6762fb6.jpg;04f6c929888f4f11;Books;17.76;17.76;0.00;In stock (8 available);0
When Breath Becomes Air;39.36;8;Nonfiction;http://books.toscrape.com/media/cache/26/9d/269d1774be6dd9e649c4170fbc8d27eb.jpg;b69c852e7e3956af;Books;39.36;39.36;0.00;In stock (8 available);0
Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel;36.94;8;Travel;http://books.toscrape.com/media/cache/ca/30/ca30b1afe1e76ce7ba1db8176d398e53.jpg;1809259a5a5f1d8d;Books;36.94;36.94;0.00;In stock (8 available);0
The Unlikely Pilgrimage of Harold Fry (Harold Fry #1);43.62;8;Default;http://books.toscrape.com/media/cache/75/e4/75e444aca5ac86166a55cc7e64f5724f.jpg;e0bdd79c7304ee8d;Books;43.62;43.62;0.00;In stock (8 available);0
The New Drawing on the Right Side of the Brain;43.02;8;Art;http://books.toscrape.com/media/cache/0a/8f/0a8f6461714ec9868dea0d37c5da5a81.jpg;3eec766dda26fa64;Books;43.02;43.02;0.00;In stock (8 available);0
The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer;28.45;8;Nonfiction;http://books.toscrape.com/media/cache/38/ec/38ec5240eb37dfc9ebe54fa7584842ed.jpg;5a0d2e9284004266;Books;28.45;28.45;0.00;In stock (8 available);0
The Martian (The Martian #1);41.39;8;Default;http://books.toscrape.com/media/cache/2e/58/2e5841f29d7212ba8df7dc1323689318.jpg;9afd00e81d6208e6;Books;41.39;41.39;0.00;In stock (8 available);0
The High Mountains of Portugal;51.15;8;Fiction;http://books.toscrape.com/media/cache/f3/28/f3285723c344576168d60806d266979a.jpg;4f283dfcbeccc0d4;Books;51.15;51.15;0.00;In stock (8 available);0
The Grownup;35.88;8;Short Stories;http://books.toscrape.com/media/cache/7e/cc/7ecc23cfaa84fb015a5333f2a5d97f23.jpg;1bba4b1ba23ed2d6;Books;35.88;35.88;0.00;In stock (8 available);0
The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It;36.91;8;Business;http://books.toscrape.com/media/cache/a5/7e/a57ef7bdbaf704fca07ab6dd125b54f9.jpg;a2308a936e898d48;Books;36.91;36.91;0.00;In stock (8 available);0
South of Sunshine;28.93;8;Young Adult;http://books.toscrape.com/media/cache/34/65/3465383539467c7e1787d26c02bca66f.jpg;331c26103d885cae;Books;28.93;28.93;0.00;In stock (8 available);0
Smarter Faster Better: The Secrets of Being Productive in Life and Business;38.89;8;Nonfiction;http://books.toscrape.com/media/cache/16/65/1665c94f1ec5580132a16c3bdfd0c421.jpg;a2475a245c9907c4;Books;38.89;38.89;0.00;In stock (8 available);0
Silence in the Dark (Logan Point #4);58.33;8;Suspense;http://books.toscrape.com/media/cache/00/bf/00bf1ae17dde21c66e346dd9c393d6fa.jpg;e46a164cf310fd7d;Books;58.33;58.33;0.00;In stock (8 available);0
Shadows of the Past (Logan Point #1);39.67;8;Christian Fiction;http://books.toscrape.com/media/cache/61/3a/613ac19c2232f1d9adc5943291a5e860.jpg;bee6e93e9976f4fa;Books;39.67;39.67;0.00;In stock (8 available);0
Roller Girl;14.10;8;Sequential Art;http://books.toscrape.com/media/cache/cf/cf/cfcfb88039ddab7d4ae399246529e401.jpg;aeb51dfbe8aeec59;Books;14.10;14.10;0.00;In stock (8 available);0
Rising Strong;21.82;8;Nonfiction;http://books.toscrape.com/media/cache/de/5c/de5c4ea75d455748861ce2bc844fb198.jpg;52fc458ffc756faf;Books;21.82;21.82;0.00;In stock (8 available);0
Proofs of God: Classical Arguments from Tertullian to Barth;54.21;8;Philosophy;http://books.toscrape.com/media/cache/f6/cb/f6cb2300a1235a344f1c11b2be9a605d.jpg;d56d0710668bb39c;Books;54.21;54.21;0.00;In stock (8 available);0
Please Kill Me: The Uncensored Oral History of Punk;31.19;8;Music;http://books.toscrape.com/media/cache/8e/bb/8ebbba84c204b011527a8f4bd082b03f.jpg;4a823d80aa30dbb0;Books;31.19;31.19;0.00;In stock (8 available);0
Out of Print: City Lights Spotlight No. 14;53.64;8;Poetry;http://books.toscrape.com/media/cache/4c/5a/4c5a559bc2edb79e5d48af4dbc813eb2.jpg;c0fc0cd215ee1724;Books;53.64;53.64;0.00;In stock (8 available);0
My Life Next Door (My Life Next Door );36.39;8;Young Adult;http://books.toscrape.com/media/cache/1a/2c/1a2c80cc391bc1422013e31682c5f649.jpg;9a7291b89bd5445c;Books;36.39;36.39;0.00;In stock (8 available);0
Miller's Valley;58.54;8;Fiction;http://books.toscrape.com/media/cache/a8/b9/a8b940d9bf27d6aedad73f0230c14f56.jpg;bff270fe9c86a5a9;Books;58.54;58.54;0.00;In stock (8 available);0
Man's Search for Meaning;29.48;8;Nonfiction;http://books.toscrape.com/media/cache/97/da/97dac3668fcca2cf5af4e1bb971af546.jpg;4729afff3bea0f0a;Books;29.48;29.48;0.00;In stock (8 available);0
Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations;25.06;8;Nonfiction;http://books.toscrape.com/media/cache/00/6e/006e242a10f2e27b71edfd1ca8020318.jpg;4d3a4c7b442a9a4e;Books;25.06;25.06;0.00;In stock (8 available);0
Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want;12.55;8;Nonfiction;http://books.toscrape.com/media/cache/06/bf/06bf33339562e138906eef6793ef53cd.jpg;044534b0b28b4e87;Books;12.55;12.55;0.00;In stock (8 available);0
